# TUFS Basic Vietnamese Wordnet	vie	http://www.coelang.tufs.ac.jp/mt/vi/	CC BY 4.0
02608347-v	vie:exe	Phim bắt đầu lúc mấy giờ hả anh? 
02608347-v	vie:exe	Hôm nay chúng ta bắt đầu học từ trang 120.
07850329-n	vie:lemma	phó mát
07850329-n	vie:exe	Ăn quá nhiều phó mát, sữa, trứng cũng không tốt lắm.
03623556-n	vie:lemma	dao
03623556-n	vie:exe	Hiện nay ai cũng ăn được bằng nĩa và dao.
03624134-n	vie:lemma	dao
03624134-n	vie:exe	Hiện nay ai cũng ăn được bằng nĩa và dao.
01776727-v	vie:lemma	ghét
01776727-v	vie:exe	Ông ngoại tôi ghét chanh.
01776727-v	vie:lemma	không thích
01776727-v	vie:exe	Ăn được, nhưng mà tôi không thích lắm.
01776727-v	vie:exe	Chớ vì không thích thầy giáo mà lười. 
01774136-v	vie:lemma	ghét
01774136-v	vie:exe	Ông ngoại tôi ghét chanh.
01774136-v	vie:lemma	không thích
01774136-v	vie:exe	Ăn được, nhưng mà tôi không thích lắm.
01774136-v	vie:exe	Chớ vì không thích thầy giáo mà lười. 
02783161-n	vie:lemma	bút bi
02783161-n	vie:exe	Cho tôi một tờ giấy và một cây bút bi.
02632567-v	vie:lemma	muốn
02632567-v	vie:exe	Thưa thầy, em muốn hỏi một điều.
02632567-v	vie:exe	Tôi không muốn uống nữa
02632567-v	vie:exe	Tôi muốn đi du lịch khắp thế giới.
01579608-a	vie:lemma	sắp
01579608-a	vie:exe	Xe buýt sắp đến, chị thấy không? Xe màu xanh lá cây đó.
03427296-n	vie:lemma	cổng
03427296-n	vie:exe	Vâng, 2 giờ chiều gặp nhau ở cổng trường nhé. 
04026417-n	vie:lemma	ví
04026417-n	vie:exe	Đối với tôi ví càng nhỏ càng dễ dùng.
11456462-n	vie:lemma	trời đẹp
11456462-n	vie:exe	Hôm nay trời đẹp bạn sẽ có chuyến du lịch thú vị.
07848338-n	vie:lemma	bơ
07848338-n	vie:exe	Tôi thích ăn bánh mì với bơ.
90000501-n	vie:lemma	năm ngoái
90000501-n	vie:exe	Tháng mười hai năm ngoái tôi làm quen với cô ấy.
15210870-n	vie:lemma	tháng ba
15210870-n	vie:exe	Ở Nhật mùa xuân bắt đầu từ tháng ba.
77000072-n	vie:lemma	đây
77000072-n	vie:exe	Anh giới thiệu với em, đây là anh Thịnh, bạn cùng lớp anh. 
77000072-n	vie:exe	Em không được hút thuốc ở đây.
77000072-n	vie:exe	Đây là cái gì?
77000072-n	vie:exe	Đây là sầu riêng.
08489497-n	vie:lemma	đây
08489497-n	vie:exe	Anh giới thiệu với em, đây là anh Thịnh, bạn cùng lớp anh. 
08489497-n	vie:exe	Em không được hút thuốc ở đây.
08489497-n	vie:exe	Đây là cái gì?
08489497-n	vie:exe	Đây là sầu riêng.
03561345-n	vie:lemma	tranh
03561345-n	vie:exe	Phòng này có 3 bức tranh.
03561345-n	vie:exe	Bức tranh này do tôi vẽ.
03234306-n	vie:lemma	tranh
03234306-n	vie:exe	Phòng này có 3 bức tranh.
03234306-n	vie:exe	Bức tranh này do tôi vẽ.
03876519-n	vie:lemma	tranh
03876519-n	vie:exe	Phòng này có 3 bức tranh.
03876519-n	vie:exe	Bức tranh này do tôi vẽ.
07110615-n	vie:lemma	tiếng
07110615-n	vie:exe	Tiếng cãi nhau khiến hàng xóm khó chịu.
05202284-n	vie:lemma	tiếng
05202284-n	vie:exe	Tiếng cãi nhau khiến hàng xóm khó chịu.
09411430-n	vie:lemma	sông
09411430-n	vie:exe	Bộ đội đang qua sông.
09411430-n	vie:exe	Dưới sông có một chiếc tàu. 
15236859-n	vie:lemma	mùa thu
15236859-n	vie:exe	Mùa thu không có nhiều ngày mưa gió.
02107442-v	vie:lemma	nghe
02107442-v	vie:exe	Ví dụ, em đọc báo, nghe đài, nói chuyện với bạn,viết nhật ký, v.v...
02107442-v	vie:exe	Tôi thường vừa nghe nhạc vừa học.
02169891-v	vie:lemma	nghe
02169891-v	vie:exe	Ví dụ, em đọc báo, nghe đài, nói chuyện với bạn,viết nhật ký, v.v...
02169891-v	vie:exe	Tôi thường vừa nghe nhạc vừa học.
02242464-v	vie:lemma	bán
02242464-v	vie:exe	Chị có biết ở đâu bán không ạ?
02242464-v	vie:exe	Ở đây có bán từ điển Nhật-Việt không ạ?
00271022-a	vie:lemma	sáng
00271022-a	vie:exe	Phòng này sáng làm sao!
00271022-a	vie:exe	Tắt đèn đi, bây giờ đã sáng lắm rồi.
00271022-a	vie:lemma	nhạt
00271022-a	vie:exe	Em thích màu nhạt hơn.
00271022-a	vie:lemma	sáng
00396523-a	vie:lemma	sáng
00396523-a	vie:exe	Phòng này sáng làm sao!
00396523-a	vie:exe	Tắt đèn đi, bây giờ đã sáng lắm rồi.
00396523-a	vie:lemma	nhạt
00396523-a	vie:exe	Em thích màu nhạt hơn.
00396523-a	vie:lemma	sáng
00269989-a	vie:lemma	sáng
00269989-a	vie:exe	Phòng này sáng làm sao!
00269989-a	vie:exe	Tắt đèn đi, bây giờ đã sáng lắm rồi.
00269989-a	vie:lemma	nhạt
00269989-a	vie:exe	Em thích màu nhạt hơn.
00269989-a	vie:lemma	sáng
00278551-a	vie:lemma	sáng
00278551-a	vie:exe	Phòng này sáng làm sao!
00278551-a	vie:exe	Tắt đèn đi, bây giờ đã sáng lắm rồi.
00278551-a	vie:lemma	nhạt
00278551-a	vie:exe	Em thích màu nhạt hơn.
00278551-a	vie:lemma	sáng
02924116-n	vie:lemma	xe buýt
02924116-n	vie:exe	Xe buýt sắp đến, chị thấy không? Xe màu xanh lá cây đó.
01614426-v	vie:lemma	dán
01614426-v	vie:exe	Bưu thiếp này không cần dán tem.
80001230-x	vie:lemma	vâng
80001230-x	vie:exe	Vâng, 2 giờ chiều gặp nhau ở cổng trường nhé. 
80001230-x	vie:exe	Vâng ạ. 
80001230-x	vie:exe	Dạ, vâng.
80001230-x	vie:lemma	có
80001230-x	vie:exe	Có.
80001230-x	vie:exe	Có, tôi ăn cơm rồi.
80001230-x	vie:exe	Có, tôi biết. 
01184932-a	vie:lemma	nặng
01184932-a	vie:exe	Phong bì này mỏng mà nặng, không biết có gì bên trong không ?
07881800-n	vie:lemma	đồ uống
07881800-n	vie:exe	Đồ uống hộp thường dở.
01119192-a	vie:lemma	giỏi
01119192-a	vie:exe	Em giỏi quá !
01119192-a	vie:exe	À , nghe nói là em rất giỏi tiếng Pháp, đúng không? 
01119192-a	vie:exe	Anh nói tiếng Việt giỏi quá!  
02226162-a	vie:lemma	giỏi
02226162-a	vie:exe	Em giỏi quá !
02226162-a	vie:exe	À , nghe nói là em rất giỏi tiếng Pháp, đúng không? 
02226162-a	vie:exe	Anh nói tiếng Việt giỏi quá!  
01838916-a	vie:lemma	giỏi
01838916-a	vie:exe	Em giỏi quá !
01838916-a	vie:exe	À , nghe nói là em rất giỏi tiếng Pháp, đúng không? 
01838916-a	vie:exe	Anh nói tiếng Việt giỏi quá!  
03467517-n	vie:lemma	đàn ghi-ta
03467517-n	vie:exe	Tôi biết chơi ghi-ta.
03613294-n	vie:lemma	chìa khoá
03613294-n	vie:exe	Tôi mất chìa khoá rồi!
01553629-a	vie:lemma	nhiều
01553629-a	vie:exe	Còn nhiều không?
01553629-a	vie:exe	Thầy giáo bảo các sinh viên ôn tập nhiều.
01553629-a	vie:exe	Cảm ơn em nhiều ! 
01551633-a	vie:lemma	nhiều
01551633-a	vie:exe	Còn nhiều không?
01551633-a	vie:exe	Thầy giáo bảo các sinh viên ôn tập nhiều.
01551633-a	vie:exe	Cảm ơn em nhiều ! 
01552419-a	vie:lemma	nhiều
01552419-a	vie:exe	Còn nhiều không?
01552419-a	vie:exe	Thầy giáo bảo các sinh viên ôn tập nhiều.
01552419-a	vie:exe	Cảm ơn em nhiều ! 
00127137-a	vie:lemma	cũ
00127137-a	vie:exe	Ý tưởng này trở nên cũ.
01638438-a	vie:lemma	cũ
01638438-a	vie:exe	Ý tưởng này trở nên cũ.
01729384-a	vie:lemma	cũ
01729384-a	vie:exe	Ý tưởng này trở nên cũ.
10694258-n	vie:lemma	thầy giáo
10694258-n	vie:exe	Thầy giáo của tôi tên là Sơn.
10694258-n	vie:exe	Thầy giáo kìa!
10694258-n	vie:exe	Tôi phải trả quyển sách này cho thầy giáo.
10694258-n	vie:lemma	cô giáo
10694258-n	vie:exe	Cô giáo cho các sinh viên từ điển tiếng Việt.
10694258-n	vie:exe	Chúng ta biếu quà cho cô giáo.
10694258-n	vie:exe	Tôi được cô giáo khen.
07859284-n	vie:lemma	đường
07859284-n	vie:exe	Tôi muốn uống trà Lipton không đường.
09605289-n	vie:lemma	người lớn
09605289-n	vie:exe	Trách nhiệm của người lớn là gì?
04081281-n	vie:lemma	nhà hàng
04081281-n	vie:exe	Hàng tuần vợ chồng ấy đi ăn tối ở nhà hàng.
04081281-n	vie:lemma	quán ăn
04081281-n	vie:exe	Quán ăn sắp mở cửa.
10448983-n	vie:lemma	công an
10448983-n	vie:exe	Công an yêu cầu tôi xuống xe.
10448983-n	vie:exe	Hai công an đứng trước cửa vào toà nhà kia đang nói chuyện với nhau.
10448983-n	vie:lemma	công an
10448983-n	vie:exe	Hai công an đứng trước cửa vào toà nhà kia đang nói chuyện với nhau.
90000507-n	vie:lemma	tuần này
90000507-n	vie:exe	Nếu chị là em, chị sẽ rủ Phương Anh đi xem phim cuối tuần này.
90000507-n	vie:exe	Trong tuần này cô Liên đến thăm nhà tôi.
02686568-n	vie:lemma	máy bay
02686568-n	vie:exe	Dạo này vé máy bay rất rẻ. 
02686568-n	vie:exe	Nếu tôi đi Hà Nội thì tôi sẽ đi bằng máy bay.
02691156-n	vie:lemma	máy bay
02691156-n	vie:exe	Dạo này vé máy bay rất rẻ. 
02691156-n	vie:exe	Nếu tôi đi Hà Nội thì tôi sẽ đi bằng máy bay.
08420278-n	vie:lemma	ngân hàng
08420278-n	vie:exe	Đi thẳng qua ngã tư đó có một ngân hàng lớn.
02787772-n	vie:lemma	ngân hàng
02787772-n	vie:exe	Đi thẳng qua ngã tư đó có một ngân hàng lớn.
02018049-v	vie:lemma	đi
02018049-v	vie:exe	Từ nhà em đến sân bay đi ô tô hết 2 tiếng.
02018049-v	vie:lemma	lên
02018049-v	vie:exe	Chúng ta đi bộ đến ga Ueno, sau đó lên tàu từ đấy.
02018049-v	vie:lemma	xuống
02324026-v	vie:lemma	mượn
02324026-v	vie:exe	Cho Long mượn vở tiếng Anh của Thùy một chút có được không?
02324026-v	vie:exe	Tôi mượn cuốn sách của thư viện 
01447257-v	vie:lemma	ấn
01447257-v	vie:exe	Ấn nút này để bật điều hoà.
02398378-a	vie:lemma	cay
02398378-a	vie:exe	Món ăn Hàn Quốc rất cay.
02397732-a	vie:lemma	cay
02397732-a	vie:exe	Món ăn Hàn Quốc rất cay.
06628228-n	vie:lemma	bưu thiếp
06628228-n	vie:exe	Tôi gửi bưu thiếp cho gia đình.
06627938-n	vie:lemma	bưu thiếp
06627938-n	vie:exe	Tôi gửi bưu thiếp cho gia đình.
03959485-n	vie:lemma	đĩa
03959485-n	vie:exe	Đĩa này nhẹ quá.
00393105-a	vie:lemma	trắng
00393105-a	vie:exe	Con mèo này trắng.
08625073-n	vie:lemma	phải
08625073-n	vie:exe	Muốn đến cửa hàng rau quả thì anh rẽ phải ở đó, cửa hàng đó ở ngay bên trái đường.
03051540-n	vie:lemma	áo
03051540-n	vie:exe	Chị mua áo ở đâu?
02728440-n	vie:lemma	áo
02728440-n	vie:exe	Chị mua áo ở đâu?
02728440-n	vie:lemma	bộ quần áo
02728440-n	vie:exe	Bộ quần áo  này rất ăn với cô ấy.
03419014-n	vie:lemma	áo
03419014-n	vie:exe	Chị mua áo ở đâu?
15165289-n	vie:lemma	sáng
15165289-n	vie:exe	Hà ơi, đã ăn sáng chưa? 
15165289-n	vie:exe	Sáng mai tôi gặp bạn.
15165289-n	vie:lemma	buổi sáng
15165289-n	vie:exe	Buổi sáng tôi đi học.
00109151-r	vie:lemma	đấy
00109151-r	vie:exe	Đấy là bản đồ thế giới.
00109151-r	vie:lemma	đó
00109151-r	vie:exe	Quyển đó của tôi.
00109151-r	vie:exe	Tên người đó tôi quên mất rồi.
03720163-n	vie:lemma	bản đồ
03720163-n	vie:exe	Khi đi thành phố mới chị nên mua một tờ bản đồ.
00024996-a	vie:lemma	mới
00024996-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
01642477-a	vie:lemma	mới
01642477-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
01641648-a	vie:lemma	mới
01641648-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
01687167-a	vie:lemma	mới
01687167-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
02584699-a	vie:lemma	mới
02584699-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
01686439-a	vie:lemma	mới
01686439-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
02070491-a	vie:lemma	mới
02070491-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
02013758-a	vie:lemma	mới
02013758-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
01640850-a	vie:lemma	mới
01640850-a	vie:exe	Giám đốc chọn chị ấy làm thư ký mới.
00894552-n	vie:lemma	tập
00894552-n	vie:exe	Chị ấy tập chơi pi-a-nô suốt ngày.
01292683-a	vie:lemma	thích
01292683-a	vie:exe	Thế, hủ tiếu thì Dũng có thích không?
01292683-a	vie:exe	Tôi thích sashimi.
01292683-a	vie:exe	Nga thích ăn cơm Nhật không?
01292683-a	vie:lemma	thích
01292683-a	vie:exe	Tôi thích bóng đá nhất.
01292683-a	vie:exe	Tôi thích phở hơn. 
01292683-a	vie:exe	Chị thích cái gì?
01777210-v	vie:lemma	thích
01777210-v	vie:exe	Thế, hủ tiếu thì Dũng có thích không?
01777210-v	vie:exe	Tôi thích sashimi.
01777210-v	vie:exe	Nga thích ăn cơm Nhật không?
01777210-v	vie:lemma	thích
01777210-v	vie:exe	Tôi thích bóng đá nhất.
01777210-v	vie:exe	Tôi thích phở hơn. 
01777210-v	vie:exe	Chị thích cái gì?
03038685-n	vie:lemma	lớp học
03038685-n	vie:exe	Từ nay em sẽ không hút thuốc trong lớp học nữa ạ.
03038685-n	vie:exe	Nhà trường cấm hút thuốc trong lớp học.
00296131-r	vie:lemma	có lẽ
00296131-r	vie:exe	Có lẽ em phải về trước ạ.
00296131-r	vie:exe	Có lẽ lâu quá rồi.
00154449-r	vie:lemma	có lẽ
00154449-r	vie:exe	Có lẽ em phải về trước ạ.
00154449-r	vie:exe	Có lẽ lâu quá rồi.
03001627-n	vie:lemma	ghế
03001627-n	vie:exe	Dưới ghế có một con mèo màu nâu.
01734929-v	vie:lemma	photocopy
01734929-v	vie:exe	Photocopy tài liệu đó cho tôi được không?
01734929-v	vie:exe	Tôi đã photocopy trang này, nhưng để quên bản sao đó ở chỗ nào đó.
01914947-v	vie:lemma	chạy
01914947-v	vie:exe	Không được chạy ở hành lang.
01914947-v	vie:exe	Con chó kia chạy nhanh.
01926311-v	vie:lemma	chạy
01926311-v	vie:exe	Không được chạy ở hành lang.
01926311-v	vie:exe	Con chó kia chạy nhanh.
02005496-v	vie:lemma	về
02005496-v	vie:exe	Linh ơi, Tết này Linh có về Việt Nam không?
02005496-v	vie:exe	Có lẽ em phải về trước ạ.
02005496-v	vie:exe	Chị đi đâu về?
04379243-n	vie:lemma	bàn ăn
04379243-n	vie:exe	Trên bàn ăn có mấy quyển sách.
04298308-n	vie:lemma	cầu thang
04298308-n	vie:exe	Căn hộ này chỉ có cầu thang.
00037919-v	vie:lemma	tắm
00037919-v	vie:exe	Hôm nay trời nóng nên tôi tắm nhiều lần rồi.
01532589-v	vie:lemma	dọn phòng
01532589-v	vie:exe	Trước khi khách đến tôi phải dọn phòng.
01532589-v	vie:exe	Tôi thường dọn phòng vào thứ hai.
01533442-v	vie:lemma	dọn phòng
01533442-v	vie:exe	Trước khi khách đến tôi phải dọn phòng.
01533442-v	vie:exe	Tôi thường dọn phòng vào thứ hai.
07663592-n	vie:lemma	thịt bò
07663592-n	vie:exe	Thịt bò, thịt gà và thịt lợn, chị thích nhất là thịt nào?
08182962-n	vie:lemma	đám đông
08182962-n	vie:exe	Tôi không thích ở trong đám đông người.
08182379-n	vie:lemma	đám đông
08182379-n	vie:exe	Tôi không thích ở trong đám đông người.
80000079-n	vie:lemma	tháng trước
80000079-n	vie:exe	Tháng trước một người bạn Việt Nam của tôi tới Nhật Bản.
10020890-n	vie:lemma	bác sĩ
10020890-n	vie:exe	Nó muốn trở thành bác sĩ trong tương lai.
10305802-n	vie:lemma	bác sĩ
10305802-n	vie:exe	Nó muốn trở thành bác sĩ trong tương lai.
03710193-n	vie:lemma	hộp thư
03710193-n	vie:exe	Hộp thư ở Việt Nam màu gì ?
03989074-n	vie:lemma	hộp thư
03989074-n	vie:exe	Hộp thư ở Việt Nam màu gì ?
15136147-n	vie:lemma	tuần
15136147-n	vie:exe	Tôi đi nghỉ 1 tuần.
15136147-n	vie:exe	Từ tuần sau là nghỉ hè rồi. 
15169873-n	vie:lemma	tuần
15169873-n	vie:exe	Tôi đi nghỉ 1 tuần.
15169873-n	vie:exe	Từ tuần sau là nghỉ hè rồi. 
15211806-n	vie:lemma	tháng sáu
15211806-n	vie:exe	Tháng sáu năm kia hai người ấy đã kết hôn.
04489008-n	vie:lemma	quần
04489008-n	vie:exe	Anh ấy cởi quần để qua sông.
04230808-n	vie:lemma	váy
04230808-n	vie:exe	Mùa đông chỉ mặc váy và bít tất thì chắc lạnh lắm.
08544813-n	vie:lemma	nước
08544813-n	vie:exe	Chị ấy là người nước nào?
08490199-n	vie:lemma	nước
08490199-n	vie:exe	Chị ấy là người nước nào?
00081737-r	vie:lemma	hàng năm
00081737-r	vie:exe	Tháng tám hàng năm có rất nhiều khách du lịch ở sân bay.
00018158-v	vie:lemma	dậy
00018158-v	vie:exe	Cha tôi không bao giờ dậy muộn.
05538625-n	vie:lemma	đầu
05538625-n	vie:exe	Tôi bị đau đầu.
02418686-v	vie:lemma	chơi
02418686-v	vie:exe	Mời Chi đến nhà tôi chơi.
02418686-v	vie:exe	Thứ bảy em lên lớp, chủ nhật em đi chơi đi.
02418686-v	vie:exe	Chị đi làm việc hay đi chơi? 
04965661-n	vie:lemma	vàng
04965661-n	vie:exe	Vòi hoa sen màu vàng này bị hỏng rồi.
02561888-a	vie:lemma	hẹp
02561888-a	vie:exe	Nhà cửa ở Tokyo thường hẹp.
00476663-a	vie:lemma	hẹp
00476663-a	vie:exe	Nhà cửa ở Tokyo thường hẹp.
05137165-n	vie:lemma	chiều cao
05137165-n	vie:exe	Toà này chiều cao ba trăm mét.
05137165-n	vie:lemma	độ cao
05137165-n	vie:exe	Núi Phụ Sĩ có độ cao hơn ba nghìn mét.
05131647-n	vie:lemma	chiều cao
05131647-n	vie:exe	Toà này chiều cao ba trăm mét.
05131647-n	vie:lemma	độ cao
05131647-n	vie:exe	Núi Phụ Sĩ có độ cao hơn ba nghìn mét.
00009966-r	vie:lemma	xin ...
00009966-r	vie:exe	Xin mời vào.
00009966-r	vie:exe	Xin thầy nói chậm hơn. 
00009966-r	vie:exe	Xin cho tôi biết.
00009966-r	vie:lemma	mời ...
00009966-r	vie:exe	Mời Chi đến nhà tôi chơi.
00009966-r	vie:exe	Mời anh ngồi.
00009966-r	vie:exe	Mời anh vào. 
10103485-n	vie:lemma	người nước ngoài
10103485-n	vie:exe	Người nước ngoài đó học tập chăm chỉ.
02958343-n	vie:lemma	xe ô tô
02958343-n	vie:exe	Tôi đi bằng ô tô.
02958343-n	vie:exe	Từ nhà em đến sân bay đi ô tô hết 2 tiếng.
03924069-n	vie:lemma	đĩa hát
03924069-n	vie:exe	Tôi cho bạn lưu học sinh mượn một đĩa hát.
10332385-n	vie:lemma	mẹ
10332385-n	vie:exe	Tuy đứa con không nói gì nhưng người mẹ vẫn hiểu.
10332385-n	vie:exe	Mẹ cho con đi chợ. 
10332385-n	vie:lemma	mẹ
10332385-n	vie:exe	Hôm kia tôi đã mua một chiếc khăn tay cho mẹ tôi.
02410855-v	vie:lemma	làm việc
02410855-v	vie:exe	Tôi làm sao mà làm việc đó một mình được. 
02410855-v	vie:exe	Chị đi làm việc hay đi chơi? 
02410855-v	vie:exe	Chị ấy làm việc ở siêu thị.
07668702-n	vie:lemma	thịt lợn
07668702-n	vie:exe	Thịt bò, thịt gà và thịt lợn, chị thích nhất là thịt nào?
00081836-n	vie:lemma	đi mua hàng
00081836-n	vie:exe	Nó chưa đi mua hàng một mình lần nào.
04203889-n	vie:lemma	đi mua hàng
04203889-n	vie:exe	Nó chưa đi mua hàng một mình lần nào.
13836136-n	vie:lemma	phía tây
13836136-n	vie:exe	Phía bắc Việt Nam là Trung Quốc, phía đông và phía nam là biển, còn phía tây là Căm-pu-chia.
02368336-a	vie:lemma	ngọt
02368336-a	vie:exe	Chắc cô thích ăn ngọt, phải không?
04254777-n	vie:lemma	bít tất
04254777-n	vie:exe	Mùa đông chỉ mặc váy và bít tất thì chắc lạnh lắm.
01845229-v	vie:lemma	đi du lịch
01845229-v	vie:exe	Dạo này có nhiều chương trình đi du lịch nước ngoài nhỉ.
01845229-v	vie:exe	Em đi du lịch với ai?
01845229-v	vie:exe	Khi nào anh ấy đi du lịch?
01846916-v	vie:lemma	đi du lịch
01846916-v	vie:exe	Dạo này có nhiều chương trình đi du lịch nước ngoài nhỉ.
01846916-v	vie:exe	Em đi du lịch với ai?
01846916-v	vie:exe	Khi nào anh ấy đi du lịch?
01845720-v	vie:lemma	đi du lịch
01845720-v	vie:exe	Dạo này có nhiều chương trình đi du lịch nước ngoài nhỉ.
01845720-v	vie:exe	Em đi du lịch với ai?
01845720-v	vie:exe	Khi nào anh ấy đi du lịch?
00061203-r	vie:lemma	sau
00061203-r	vie:exe	Sau khi ăn trưa nó làm việc hăng hái hơn.
10112591-n	vie:lemma	bạn
10112591-n	vie:exe	Anh giới thiệu với em, đây là anh Thịnh, bạn cùng lớp anh. 
10112591-n	vie:exe	Sáng mai tôi gặp bạn.
08588294-n	vie:lemma	trong
08588294-n	vie:exe	Thế, trong món ăn Việt Nam thì Dũng thích món gì nhất?
08588294-n	vie:exe	Đừng ăn uống trong lớp.
08588294-n	vie:exe	Đừng hút thuốc trong quán này.
08588152-n	vie:lemma	trong
08588152-n	vie:exe	Thế, trong món ăn Việt Nam thì Dũng thích món gì nhất?
08588152-n	vie:exe	Đừng ăn uống trong lớp.
08588152-n	vie:exe	Đừng hút thuốc trong quán này.
77000021-n	vie:lemma	cậu
77000021-n	vie:exe	Cậu yêu ai?
77000021-n	vie:lemma	anh
77000021-n	vie:exe	Còn anh?
77000021-n	vie:exe	Cảm ơn anh.
77000021-n	vie:exe	Anh có khoẻ không?
77000021-n	vie:exe	Anh đi đâu đấy?
77000021-n	vie:exe	Anh ăn cơm chưa?
77000021-n	vie:lemma	chị
77000021-n	vie:exe	Nếu chị là em, chị sẽ rủ Phương Anh đi xem phim cuối tuần này.
77000021-n	vie:exe	Chị ơi.
77000021-n	vie:exe	Chị có phải là người Việt không? 
77000021-n	vie:lemma	ông
77000021-n	vie:exe	Ông muốn mua cái nào, cái này hay cái kia?
77000021-n	vie:lemma	bà
77000021-n	vie:exe	Bà tử tế lắm.
77000021-n	vie:lemma	cô
77000021-n	vie:exe	Em xin lỗi cô ạ.
77000021-n	vie:lemma	chú
77000021-n	vie:exe	Cháu chào chú.
77000021-n	vie:lemma	em
77000021-n	vie:exe	Anh muốn nhờ em ghi băng bộ phim tối nay, có được không? 
77000021-n	vie:exe	Năm nay em mấy tuổi?
77000021-n	vie:lemma	cháu
77000021-n	vie:exe	Xin ông dạy cho cháu.
77000021-n	vie:exe	Cháu ngồi đi.
77000021-n	vie:lemma	bạn
77000021-n	vie:exe	Thứ bảy này bạn có rảnh không? 
77000021-n	vie:exe	Ôi, cảm ơn bạn.
77000021-n	vie:exe	Tôi tặng bạn quyển sách này.
77000021-n	vie:exe	Chính các bạn là những người chủ tương lai.
02771169-v	vie:lemma	trời đẹp
02771169-v	vie:exe	Hôm nay trời đẹp bạn sẽ có chuyến du lịch thú vị.
77000061-a	vie:lemma	này
77000061-a	vie:exe	Chỗ này quan trọng lắm.
77000061-a	vie:exe	Tôi tặng bạn quyển sách này.
77000061-a	vie:exe	Anh phải đọc bài này cẩn thận, chứ không thì không thể hiểu được.
80001619-a	vie:lemma	này
80001619-a	vie:exe	Chỗ này quan trọng lắm.
80001619-a	vie:exe	Tôi tặng bạn quyển sách này.
