# TUFS Basic Russian Wordnet	rus	http://www.coelang.tufs.ac.jp/mt/ru/	CC BY 4.0
02691156-n	rus:exe	Из Москвы в Санкт-Петербург я летел на самолёте.
08420278-n	rus:lemma	банк
08420278-n	rus:exe	Мама открыла счёт в банке.
02787772-n	rus:lemma	банк
02787772-n	rus:exe	Мама открыла счёт в банке.
02018049-v	rus:lemma	садиться
02018049-v	rus:exe	Настя садится на велосипед.
02324026-v	rus:lemma	брать
02324026-v	rus:exe	Я часто беру книги в библиотеке.
01447257-v	rus:lemma	толкать
01447257-v	rus:exe	Кто-то толкает меня в спину.
02398378-a	rus:lemma	острый
02398378-a	rus:exe	Моя младшая сестра очень любит острые блюда.
02397732-a	rus:lemma	острый
02397732-a	rus:exe	Моя младшая сестра очень любит острые блюда.
06628228-n	rus:lemma	открытка
06628228-n	rus:exe	Я послала открытку маме.
06627938-n	rus:lemma	открытка
06627938-n	rus:exe	Я послала открытку маме.
03959485-n	rus:lemma	тарелка
03959485-n	rus:exe	Тётя разбила тарелку.
00393105-a	rus:lemma	белый
00393105-a	rus:exe	Дети любят белый хлеб больше чёрного.
08625073-n	rus:lemma	направо
08625073-n	rus:exe	Там поверните направо.
03051540-n	rus:lemma	одежда
03051540-n	rus:exe	Мне нужна зимняя одежда.
02728440-n	rus:lemma	одежда
02728440-n	rus:exe	Мне нужна зимняя одежда.
02728440-n	rus:lemma	одежда
02728440-n	rus:exe	Мне нужна зимняя одежда.
03419014-n	rus:lemma	одежда
03419014-n	rus:exe	Мне нужна зимняя одежда.
15165289-n	rus:lemma	утро
15165289-n	rus:exe	Муж работает с утра до ночи.
15165289-n	rus:lemma	первая половина дня
15165289-n	rus:exe	В первой половине дня ученики занимаются математикой.
00109151-r	rus:lemma	там
00109151-r	rus:exe	Там поверните направо.
03720163-n	rus:lemma	карта
03720163-n	rus:exe	У вас есть карта Окинавы?
00024996-a	rus:lemma	новый
00024996-a	rus:exe	Мне хочется посмотреть новый фильм.
01642477-a	rus:lemma	новый
01642477-a	rus:exe	Мне хочется посмотреть новый фильм.
01641648-a	rus:lemma	новый
01641648-a	rus:exe	Мне хочется посмотреть новый фильм.
01687167-a	rus:lemma	новый
01687167-a	rus:exe	Мне хочется посмотреть новый фильм.
02584699-a	rus:lemma	новый
02584699-a	rus:exe	Мне хочется посмотреть новый фильм.
01686439-a	rus:lemma	новый
01686439-a	rus:exe	Мне хочется посмотреть новый фильм.
02070491-a	rus:lemma	новый
02070491-a	rus:exe	Мне хочется посмотреть новый фильм.
02013758-a	rus:lemma	новый
02013758-a	rus:exe	Мне хочется посмотреть новый фильм.
01640850-a	rus:lemma	новый
01640850-a	rus:exe	Мне хочется посмотреть новый фильм.
00894552-n	rus:lemma	упражнение
00894552-n	rus:exe	Я сделала все упражнения из учебника.
01292683-a	rus:lemma	нравиться
01292683-a	rus:exe	Очень нравится.
01292683-a	rus:exe	Этот роман мне нравится.
01292683-a	rus:lemma	нравиться
01292683-a	rus:exe	Очень нравится.
01292683-a	rus:exe	Я рад, что тебе нравится подарок.
01292683-a	rus:lemma	нравиться
01292683-a	rus:exe	Этот роман мне нравится.
01777210-v	rus:lemma	нравиться
01777210-v	rus:exe	Очень нравится.
01777210-v	rus:exe	Этот роман мне нравится.
01777210-v	rus:lemma	нравиться
01777210-v	rus:exe	Очень нравится.
01777210-v	rus:exe	Я рад, что тебе нравится подарок.
01777210-v	rus:lemma	нравиться
01777210-v	rus:exe	Этот роман мне нравится.
03038685-n	rus:lemma	класс
03038685-n	rus:exe	Вадим вошёл в класс.
00296131-r	rus:lemma	наверное
00296131-r	rus:exe	Наверное он не придёт сегодня.
00154449-r	rus:lemma	наверное
00154449-r	rus:exe	Наверное он не придёт сегодня.
03001627-n	rus:lemma	стул
03001627-n	rus:exe	Врач сел на стул.
01734929-v	rus:lemma	копировать
01734929-v	rus:exe	Вы не копировали данные?
01914947-v	rus:lemma	бегать
01914947-v	rus:exe	Дети бегают во дворе .
01926311-v	rus:lemma	бегать
01926311-v	rus:exe	Дети бегают во дворе .
02005496-v	rus:lemma	возвращаться
02005496-v	rus:exe	Он всегда возвращается к ночи.
04379243-n	rus:lemma	стол
04379243-n	rus:exe	Ну, прошу к столу.
04298308-n	rus:lemma	лестница
04298308-n	rus:exe	Она поднялась по лестнице на четвёртый этаж.
00037919-v	rus:lemma	принимать душ
00037919-v	rus:lemma	ванну
00037919-v	rus:exe	Прими ванну!
01532589-v	rus:lemma	убирать
01532589-v	rus:exe	По воскресеньям я убираю в комнате.
01533442-v	rus:lemma	убирать
01533442-v	rus:exe	По воскресеньям я убираю в комнате.
07663592-n	rus:lemma	говядина
07663592-n	rus:exe	Я люблю щи с говядиной.
08182962-n	rus:lemma	много народу
08182962-n	rus:exe	На стадионе много народу.
08182379-n	rus:lemma	много народу
08182379-n	rus:exe	На стадионе много народу.
80000079-n	rus:lemma	прошлый месяц
80000079-n	rus:exe	Напечатан в прошлом месяце.
10020890-n	rus:lemma	врач
10020890-n	rus:exe	Через год я бýду врачом.
10305802-n	rus:lemma	врач
10305802-n	rus:exe	Через год я бýду врачом.
03710193-n	rus:lemma	почтовый ящик
03710193-n	rus:exe	Молодой человек опустил письмо в почтовый ящик.
03989074-n	rus:lemma	почтовый ящик
03989074-n	rus:exe	Молодой человек опустил письмо в почтовый ящик.
15136147-n	rus:lemma	неделя
15136147-n	rus:exe	Всего три недели.
15169873-n	rus:lemma	неделя
15169873-n	rus:exe	Всего три недели.
15211806-n	rus:lemma	июнь
15211806-n	rus:exe	В июне в Японии очень часто идёт дождь.
04489008-n	rus:lemma	брюки
04489008-n	rus:exe	Брюки ему велики.
04230808-n	rus:lemma	юбка
04230808-n	rus:exe	Анна носит красивые юбки.
08544813-n	rus:lemma	страна
08544813-n	rus:exe	К тому же, знание английского языка открывает мне возможность общаться с людьми из разных стран.
08490199-n	rus:lemma	страна
08490199-n	rus:exe	К тому же, знание английского языка открывает мне возможность общаться с людьми из разных стран.
00081737-r	rus:lemma	каждый год
00081737-r	rus:exe	Каждый год мы ездим в Ялту.
00018158-v	rus:lemma	вставать
00018158-v	rus:exe	Вы должны рáно ложиться спать и рáно вставáть.
05538625-n	rus:lemma	голова
05538625-n	rus:exe	У меня болит голова.
02418686-v	rus:lemma	играть
02418686-v	rus:exe	Дети играют во дворе.
04965661-n	rus:lemma	жёлтый
04965661-n	rus:exe	Осенью листья становятся жёлтыми.
02561888-a	rus:lemma	узкий
02561888-a	rus:exe	Узкая тропинка ведет к нашему дому.
00476663-a	rus:lemma	узкий
00476663-a	rus:exe	Узкая тропинка ведет к нашему дому.
05137165-n	rus:lemma	высота
05137165-n	rus:exe	Высота этой горы две тысячи метров над уровнем моря.
05131647-n	rus:lemma	высота
05131647-n	rus:exe	Высота этой горы две тысячи метров над уровнем моря.
00009966-r	rus:lemma	пожалуйста
00009966-r	rus:exe	Скажите, пожалуйста,
00009966-r	rus:exe	Дайте, пожалуйста, этот хлеб.
00009966-r	rus:lemma	пожалуйста
00009966-r	rus:exe	Вот, пожалуйста.
00009966-r	rus:exe	Пожалуйста.
00009966-r	rus:lemma	пожалуйста
00009966-r	rus:exe	Вот, пожалуйста.
10103485-n	rus:lemma	иностранец
10103485-n	rus:lemma	иностранка (morph:f)
10103485-n	rus:exe	Я не поняла, что вы иностранец, когда мы с вами вчера разговаривали по телефону.
02958343-n	rus:lemma	машина
02958343-n	rus:exe	Вы умеете водить машину?
03924069-n	rus:lemma	пластинка
03924069-n	rus:exe	Мама любит слушать пластинки.
10332385-n	rus:lemma	мать
10332385-n	rus:exe	Мой отец и моя мать живут там.
10332385-n	rus:lemma	мать
10332385-n	rus:exe	Мой отец и моя мать живут там.
02410855-v	rus:lemma	работать
02410855-v	rus:exe	Каждый день они работают до шести часов.
02410855-v	rus:exe	Кто не работает, тот не ест.
07668702-n	rus:lemma	свинина
07668702-n	rus:exe	Я приготовил котлеты из свинины.
00081836-n	rus:lemma	покупка
00081836-n	rus:exe	Пойдём за покупками！
04203889-n	rus:lemma	покупка
04203889-n	rus:exe	Пойдём за покупками！
13836136-n	rus:lemma	запад
13836136-n	rus:exe	Поезда шли на запад.
02368336-a	rus:lemma	сладкий
02368336-a	rus:exe	Слишком сладкое пирожное.
04254777-n	rus:lemma	носки
04254777-n	rus:exe	Там продаются носки.
01845229-v	rus:lemma	путешествовать
01845229-v	rus:exe	Я люблю путешествовать.
01846916-v	rus:lemma	путешествовать
01846916-v	rus:exe	Я люблю путешествовать.
01845720-v	rus:lemma	путешествовать
01845720-v	rus:exe	Я люблю путешествовать.
00061203-r	rus:lemma	за
00061203-r	rus:exe	Пётр следует за мной.
10112591-n	rus:lemma	друг
10112591-n	rus:exe	Без вас  ваш друг пришёл.
08588294-n	rus:lemma	в
08588294-n	rus:exe	Мальчик спит в тёмной комнате.
08588294-n	rus:exe	Я буду в кабинете.
08588152-n	rus:lemma	в
08588152-n	rus:exe	Мальчик спит в тёмной комнате.
08588152-n	rus:exe	Я буду в кабинете.
77000021-n	rus:lemma	ты
77000021-n	rus:exe	Ты любишь белое вино?
77000021-n	rus:exe	Ты меня  любишь?
77000021-n	rus:lemma	вы
77000021-n	rus:exe	Вы  были  в  Японии?
02771169-v	rus:lemma	проясняться
02771169-v	rus:exe	Завтра небо прояснится.
77000061-a	rus:lemma	этот
77000061-a	rus:exe	Попробуй этот шоколад.
77000061-a	rus:exe	этот дом
80001619-a	rus:lemma	этот
80001619-a	rus:exe	Попробуй этот шоколад.
80001619-a	rus:exe	этот дом
77000075-a	rus:lemma	этот
77000075-a	rus:exe	Попробуй этот шоколад.
77000075-a	rus:exe	этот дом
04018667-n	rus:lemma	туалет
04018667-n	rus:exe	Скажите, пожалуйста, где туалет?
08649345-n	rus:lemma	рядом
08649345-n	rus:exe	Рядом со столом стоит шкаф.
08649345-n	rus:lemma	у
08649345-n	rus:exe	У ворот стояла красивая девушка.
08649345-n	rus:lemma	рядом
08649345-n	rus:exe	Рядом с книжным магазином находится универсам.
05136150-n	rus:lemma	рядом
05136150-n	rus:exe	Рядом со столом стоит шкаф.
15211484-n	rus:lemma	май
15211484-n	rus:exe	Девятое мая - День Победы.
05563770-n	rus:lemma	рука
05563770-n	rus:exe	Антон скрестил руки на груди.
15165490-n	rus:lemma	день
15165490-n	rus:exe	Скоро зима, дни становятся короче.
04272054-n	rus:lemma	очки
04272054-n	rus:exe	Он обычно не носит очки.
80000746-n	rus:lemma	китайский иероглиф
80000746-n	rus:exe	Японцы используют китайские иероглифы.
10287213-n	rus:lemma	мужчина
10287213-n	rus:exe	Мужчина кормит собаку.
09624168-n	rus:lemma	мужчина
09624168-n	rus:exe	Мужчина кормит собаку.
15164105-n	rus:lemma	вторник
15164105-n	rus:exe	По вторникам мы ходим в театр.
77000099-n	rus:lemma	все
77000099-n	rus:exe	Все за одногó, один за всех.
00479391-v	rus:lemma	стирать
00479391-v	rus:exe	Зачем стираешь с доски? Я ещё переписываю!
03238879-n	rus:lemma	рубашка
03238879-n	rus:exe	Погладьте рубашку.
02412164-a	rus:lemma	тонкий
02412164-a	rus:exe	Тонкий лёд покрывает озеро.
02414188-a	rus:lemma	тонкий
02414188-a	rus:exe	Тонкий лёд покрывает озеро.
08489627-n	rus:lemma	там
08489627-n	rus:exe	Там белое здание, видите?
01168468-v	rus:lemma	есть
01168468-v	rus:exe	Утром я ем много.
01168468-v	rus:exe	Я хочу есть.
01166351-v	rus:lemma	есть
01166351-v	rus:exe	Утром я ем много.
01166351-v	rus:exe	Я хочу есть.
01179865-v	rus:lemma	есть
01179865-v	rus:exe	Утром я ем много.
01179865-v	rus:exe	Я хочу есть.
15122231-n	rus:lemma	время
15122231-n	rus:exe	Время летит .
02818832-n	rus:lemma	кровать
02818832-n	rus:exe	Катя лежала на кровати.
90000503-n	rus:lemma	следующий год
90000503-n	rus:exe	В следующем году я выхожу замуж.
08168367-n	rus:lemma	заграница
08168367-n	rus:exe	Наша страна наконец-то начала торговать с заграницей.
02560548-a	rus:lemma	широкий
02560548-a	rus:exe	Перед нами простирается широкое поле.
01384212-a	rus:lemma	широкий
01384212-a	rus:exe	Перед нами простирается широкое поле.
01031256-v	rus:lemma	опускать
01031256-v	rus:exe	Я опускаю письмо в ящик.
01995211-v	rus:lemma	опускать
01995211-v	rus:exe	Я опускаю письмо в ящик.
00255710-n	rus:lemma	стирка
00255710-n	rus:exe	Брось платье в стирку.
07110457-n	rus:lemma	разговор
07110457-n	rus:exe	Давайте закончим этот разговор.
00893243-n	rus:lemma	разговор
00893243-n	rus:exe	Давайте закончим этот разговор.
07221094-n	rus:lemma	разговор
07221094-n	rus:exe	Давайте закончим этот разговор.
07139316-n	rus:lemma	разговор
07139316-n	rus:exe	Давайте закончим этот разговор.
00031798-r	rus:lemma	уже
00031798-r	rus:exe	Уже пора ужинать.
07555863-n	rus:lemma	пища
07555863-n	rus:exe	Больному трудно глотать пищу.
07560652-n	rus:lemma	пища
07560652-n	rus:exe	Больному трудно глотать пищу.
00157412-r	rus:lemma	иногда
00157412-r	rus:exe	Я иногда не понимаю его.
00021212-r	rus:lemma	иногда
00021212-r	rus:exe	Я иногда не понимаю его.
03740161-n	rus:lemma	лекарство
03740161-n	rus:exe	Вчера я была у врача и приняла лекарство.
02318272-a	rus:lemma	прямой
02318272-a	rus:exe	Начерти прямую линию.
02310895-a	rus:lemma	прямой
02310895-a	rus:exe	Начерти прямую линию.
02314584-a	rus:lemma	прямой
02314584-a	rus:exe	Начерти прямую линию.
10787470-n	rus:lemma	женщина
10787470-n	rus:exe	Женщина, которая сидит у окна,  моя жена.
10736091-n	rus:lemma	дядя
10736091-n	rus:exe	У моего дяди длинная борода.
04404997-n	rus:lemma	фотоаппарат
04404997-n	rus:exe	Фотограф-любитель обычно снимает недорогим фотоаппаратом.
02942699-n	rus:lemma	фотоаппарат
02942699-n	rus:exe	Фотограф-любитель обычно снимает недорогим фотоаппаратом.
04370048-n	rus:lemma	свитер
04370048-n	rus:exe	Степан купил новый свитер.
02626604-v	rus:lemma	статься
02626604-v	rus:exe	Что сталось с ним потом?
02623529-v	rus:lemma	статься
02623529-v	rus:exe	Что сталось с ним потом?
04398497-n	rus:lemma	кафе
04398497-n	rus:exe	Пойдём в кафе!
00081591-r	rus:lemma	каждая неделя
00081591-r	rus:exe	Каждую неделю мы с женой ходим в кино.
01535246-v	rus:lemma	мыть
01535246-v	rus:exe	Сестра моет посуду на кухне.
01535246-v	rus:lemma	стирать
01535246-v	rus:exe	Папа стирает.
00036362-v	rus:lemma	мыть
00036362-v	rus:exe	Сестра моет посуду на кухне.
01536168-v	rus:lemma	мыть
01536168-v	rus:exe	Сестра моет посуду на кухне.
00606093-v	rus:lemma	упражняться
00606093-v	rus:exe	Упражняйся каждый день!
01723224-v	rus:lemma	упражняться
01723224-v	rus:exe	Упражняйся каждый день!
15156187-n	rus:lemma	вчера
15156187-n	rus:exe	Вчера ночью мы позвонили матери.
01919428-a	rus:lemma	тихий
01919428-a	rus:exe	Мне нравится тихая музыка.
01918984-a	rus:lemma	тихий
01918984-a	rus:exe	Мне нравится тихая музыка.
04437953-n	rus:lemma	часы
04437953-n	rus:exe	Муж подарил мне наручные часы.
03046257-n	rus:lemma	часы
03046257-n	rus:exe	Муж подарил мне наручные часы.
04350905-n	rus:lemma	пиджак
04350905-n	rus:exe	Мама сшила мне этот пиджак.
00409440-a	rus:lemma	тёмный
00409440-a	rus:exe	Мне нравится тёмный цвет.
00842199-a	rus:lemma	сильный
00842199-a	rus:exe	У дяди сильные руки.
15163979-n	rus:lemma	понедельник
15163979-n	rus:exe	В понедельник у меня будет экзамен по русскому языку.
00059413-r	rus:lemma	часто
00059413-r	rus:exe	В России я часто вспоминаю о матери.
00059413-r	rus:exe	Часто так говорят.
00035058-r	rus:lemma	часто
00035058-r	rus:exe	В России я часто вспоминаю о матери.
00035058-r	rus:exe	Часто так говорят.
05687338-n	rus:lemma	вопрос
05687338-n	rus:exe	Это более важный вопрос.
06784003-n	rus:lemma	вопрос
06784003-n	rus:exe	Это более важный вопрос.
03281145-n	rus:lemma	лифт
03281145-n	rus:exe	Поднимитесь на этом лифте на девятый этаж.
05320899-n	rus:lemma	ухо
05320899-n	rus:exe	У слона большие уши.
00007846-n	rus:lemma	кто-то
00007846-n	rus:exe	Да, кто-то звонил.
03436182-n	rus:lemma	магнитола
03436182-n	rus:exe	Дай мне на день твою магнитолу.
04284002-n	rus:lemma	ложка
04284002-n	rus:exe	Я ем суп ложкой.
13134947-n	rus:lemma	фрукт
13134947-n	rus:exe	На рынке я купила свежие фрукты.
11683989-n	rus:lemma	фрукт
11683989-n	rus:exe	На рынке я купила свежие фрукты.
02730813-v	rus:lemma	говорить
02730813-v	rus:exe	Часто так говорят.
01009240-v	rus:lemma	говорить
01009240-v	rus:exe	Часто так говорят.
00941990-v	rus:lemma	говорить
00941990-v	rus:exe	Часто так говорят.
00979870-v	rus:lemma	говорить
00979870-v	rus:exe	Часто так говорят.
09854218-n	rus:lemma	старшая сестра
09854218-n	rus:exe	Моей старшей сестре тридцать лет.
09854218-n	rus:lemma	сестра
09854218-n	rus:exe	У меня две сестры - старшая и младшая.
04507155-n	rus:lemma	зонт
04507155-n	rus:exe	Женя держит зонт.
02229324-a	rus:lemma	плохо
02229324-a	rus:exe	Я ещё плохо говорю по-русски.
01870636-a	rus:lemma	плохо
01870636-a	rus:exe	Я ещё плохо говорю по-русски.
01128103-a	rus:lemma	плохо
01128103-a	rus:exe	Я ещё плохо говорю по-русски.
02229000-a	rus:lemma	плохо
02229000-a	rus:exe	Я ещё плохо говорю по-русски.
15270431-n	rus:lemma	час
15270431-n	rus:exe	Мы дадим этот магнитофóн на час.
15227846-n	rus:lemma	час
15227846-n	rus:exe	Мы дадим этот магнитофóн на час.
15269513-n	rus:lemma	час
15269513-n	rus:exe	Мы дадим этот магнитофóн на час.
00744916-a	rus:lemma	трудный
00744916-a	rus:exe	Это трудный вопрос.
04401088-n	rus:lemma	телефон
04401088-n	rus:exe	Я не поняла, что вы иностранец, когда мы с вами вчера разговаривали по телефону.
06272803-n	rus:lemma	телефон
06272803-n	rus:exe	Я не поняла, что вы иностранец, когда мы с вами вчера разговаривали по телефону.
02870092-n	rus:lemma	книга
02870092-n	rus:exe	У меня есть  интересная  книга.
06410904-n	rus:lemma	книга
06410904-n	rus:exe	У меня есть  интересная  книга.
09972010-n	rus:lemma	двоюродный брат
09972010-n	rus:exe	Моего двоюродного брата зовут Игорь.
14974264-n	rus:lemma	бумага
14974264-n	rus:exe	Антон купил туалетную бумагу.
80000677-n	rus:lemma	бумага
80000677-n	rus:exe	Антон купил туалетную бумагу.
06255777-n	rus:lemma	бумага
06255777-n	rus:exe	Антон купил туалетную бумагу.
04960277-n	rus:lemma	чёрный
04960277-n	rus:exe	Дети любят белый хлеб больше чёрного.
04960277-n	rus:exe	У нас чёрные глазá.
02770717-v	rus:lemma	покрываться облаками
02770717-v	rus:exe	Небо покрывается облаками.
02529945-a	rus:lemma	прохладный
02529945-a	rus:exe	Завтра будет прохладный день.
02207206-v	rus:lemma	покупать
02207206-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
02207206-v	rus:lemma	покупать
02207206-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
02207206-v	rus:lemma	покупать
02207206-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
02208265-v	rus:lemma	покупать
02208265-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
02208265-v	rus:lemma	покупать
02208265-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
02208265-v	rus:lemma	покупать
02208265-v	rus:exe	Мы покупаем кинги в новых книжных магазинах.
00422620-a	rus:lemma	грязный
00422620-a	rus:exe	Вымойте грязные руки!
01908889-a	rus:lemma	грязный
01908889-a	rus:exe	Вымойте грязные руки!
00419289-a	rus:lemma	грязный
00419289-a	rus:exe	Вымойте грязные руки!
01345109-v	rus:lemma	закрыть
01345109-v	rus:exe	Папа закрыл окно.
01960911-v	rus:lemma	плавать
01960911-v	rus:exe	Вы умеете плавать?
00933154-a	rus:lemma	дорогой
00933154-a	rus:exe	Он купил очень дорогую машину.
04199027-n	rus:lemma	обувь
04199027-n	rus:exe	Эта кожаная обувь мне не подходит.
04330340-n	rus:lemma	печь
04330340-n	rus:exe	Затопите печь.
07823951-n	rus:lemma	карри
07823951-n	rus:exe	Карри можно попробовать в индийском ресторане.
05598147-n	rus:lemma	нос
05598147-n	rus:exe	У дедушки большой нос.
05658826-n	rus:lemma	нос
05658826-n	rus:exe	У дедушки большой нос.
06947032-n	rus:lemma	английский язык
06947032-n	rus:exe	Я начала учить английский язык.
07575726-n	rus:lemma	ужин
